,Review,Rating
404,"Near Qishan Mountain, there is a little town called Fu Feng, which is nicknamed the ""City That Never Turns Dark"". There, lies a legend of the ""Lit Lamp Murderer"". Wen Ning arrives at Fu Feng, and he realizes the abnormality of the town; the whole town is filled only with the weak and sick; and is very run down. When the night arrives, Wen Ning purposefully lit up a lamp to attract ghost shadows. Just as he was about to capture them, a ray of blue sword light appears and the black shadow disappears. Wen Ning looks up, and sees his nephew, Lan Sizhui. Wen Ning and Lan Sizhui decides to work together and solve the mystery and capture the culprit behind the mysterious incidents.",8.4
405,Three brothers pretend they're ghost hunters to inherit from their father.,5.3
407,"The quirky and heart-warming story of Jess, who goes on the greatest first date of her life, but inadvertently ‘ghosts’ Ben when she tragically dies in a car accident on the way home. Stuck on Earth, with no idea how to ascend, Jess will need the help of her best friend Kara, the only person who can still see and hear her.",6.2
408,"This special reunion concert will feature original cast members from our very first show (and performers from every StarKid show since), coming together for the first time in a decade to pay tribute to the musical that started it all. Get ready to go back to goblins, and ghosts, and magical beasts, cause to borrow a phrase from an old friend, it's gonna be totally awesome.",10.0
409,"An antique book dealer finds himself haunted by the ghost of a young boy, he decides to investigate the strange occurrences within his life.",4.3
410,"What happens when you pick up a hitchhiker? Michael, an American scriptwriter, soon finds out when he picks up an Englishman in the middle of a Transylvanian forest. Touchstone - in fact the ghost of a former court jester - places him in some unimaginable situations of life and death. Despite being a firm believer in non-violence, Michael is forced to become a cold-blooded serial killer.",6.0
411,"Failing to prove the urban legend of Mbak Rohanna's ghost at Virgin Bridge, Yogyakarta, makes Zein (Endi Arfian) have to propose other haunted places to Kinan (Carrisa Perruset) to make content on their YouTube channel. One time, Pasha (Omara Esteghlal), a student from the same college with Kinan and Zein, carries out a gruesome action in the middle of the city of Yogyakarta and claims to get a letter from the death. The letter threatens, if Pasha does not do what is ordered in the letter, then death would pick him up. From that letter, Kinan and Zein investigate Gama Plaza, an old building that had been used as a place of suicide by their campus students several years ago, Darius (Jerome Kurnia). When they begin the investigation, the next letter arrive again to one of their campus student, and this time it takes a life. Kinan believes that this is a premeditated murder, but Zein argues that everything that happens is related to the spirit of Darius.",4.5
413,"When her ability to see ghosts ruins her love life, a heartbroken woman seeks solace at a mountain resort, encountering several fellow lonely singletons.",6.4
414,"Two friends disappear while filming a ghost hunt at the notoriously haunted Congress Plaza Hotel, leaving nothing but the unsettling footage they captured behind...",2.0
415,"Peace has returned to ThammaNakanimitr Temple after Monk Nong, Monk First and Monk Balloon completed the mission to fulfill their pledges and won the battle with the ghost of Nak Nont.",5.0
416,"A man whose wife has committed suicide,  appears to him as a ghost. The ghost follows him everywhere, under the bed, under tables… After seeing the ghost so frequently, the man begins to resemble her.",5.3
417,"Four years after five students mysteriously committed suicide after taking part in a courage test on the ghost bridge in Donghu university, a reporter and a cinematographer are back to that place and try to get everything clear.",6.5
418,"After a tragic car crash, Gabby finds herself in a love triangle with the ghost of her fiancé and a friend seeking more than a platonic relationship.",6.0
419,A group of teenage girls summon an ancient man-eating shark after messing with a spirit board that washes up on the beach. An occult specialist must enter the shark's realm to rid this world of the deadly spirit ghost once and for all.,4.9
420,"A group of new friends go camping on their last night traveling together to a music festival. They wager a free weekend pass to the winner of a ghost story contest, but a chance encounter targets them before they even get started. As the scary stories progress, the realization begins to sink in that the subject matter is perhaps more connected to reality and their current situation than they first thought. They each face different elements of fear and perception as one by one they are turned against each other.",4.4
421,"In 1960s England, Blake Cunningham and his alcoholic mother are forced to move into the mysterious Clemonte Hall, a vast isolated manor house, to care for his dying Grandfather who resides in the attic room. Soon, ghostly goings-on fill the house with dread, as it becomes apparent Grandfather's illness may have a supernatural cause that can only be cured by uncovering the terrifying secrets of the house and its dark history.",5.2
422,"When Grace ""Ariel Mortman"" is ""ghosted"" at the same time as recovering from an injury, she drives herself mad waiting for a call. Grace must confront reality in her sedentary state in order to heal both mentally and physically.",6.0
423,"Ghosts aren't real. That's why Drexler Faust and his Beyond the Shadows crew fake them for their show. Wanting more fans, Drex and the gang head to the Chetco River Lodge to explore the paranormal activity of the massacred Native spirits from before. The only problem this time - the ghosts are REAL.",2.0
424,"Along the Mexico border, two friends search for a ghost ship rumored to be buried in the desert sand. In the same area, drug lords employ children; the duo must decide between going after the ship or saving a young girl held captive.",5.6
425,"Stalking Chernobyl: Exploration After Apocalypse examines the underground culture of the Chernobyl Exclusion Zone. Three decades after the world's most infamous nuclear disaster, wildlife has returned in the absence of human settlements. Meanwhile, illegal hiking adventurers known as ""stalkers,"" extreme sports aficionados, artists, and tour companies have begun to explore anew the ghostly, post-apocalyptic landscape.",6.4
426,A college reunion in an old South Carolina house goes horribly wrong. Two vengeful spirits start to pick off the party goers one by one. The survivors have to choose whether to face up to their responsibilities or suffer the wrath of the ghosts.,5.8
427,"The screen shows a scene from an average romance film that can be everywhere. For all the good cuts, a ghost shows up. The scared director asks for help from the “King of Editing” only to find that the ghost is not the only problems in the movie.",8.0
428,"An aerialist rehearsing for a rock tour battles age, injury, and a young director scheming to end her career, while a mysterious reporter digs into the ghosts of her past.",4.6
429,"Two ghost hunters are called upon a distressed family who claim they are being tormented by an evil spirit known in their local town as The Candy Witch. But as the mystery of her curse is uncovered, surprising and sinister turns are discovered around The Candy Witch's identity. Their hardest case yet, can they solve this evil curse before more people are killed by the demonic spirit?",5.8
430,"Realtor Eguchi has a strange encounter with a female ghost when he shows an old house to a client and later learns about a couple murdered by a robber there. Soon after this, he loses everything; his wife leaves him and ends up working at a building demolition company, where he becomes attracted to a colleague called Fujiko. However, the more he wants her, the more the female ghost that rocked the core of his peaceful life returns to haunt him.",1.0
431,"After the strange death of his young son at their new home, Daniel hears a ghostly plea for help, spurring him to seek out a renowned paranormal expert.",6.5
434,"A coming of age story about an awkward teenage boy who falls in love with the girl next door, who he soon discovers passed away the year before from Cystic Fibrosis, and he's in love...with a ghost.",6.1
435,"In this 5th installment of ""The Blackwell Ghost"" series, the ghost hunting filmmaker returns to the ""Lightfoot House"" where he hopes to solve a newly discovered puzzle which may lead to the location of more undiscovered victims.",6.9
436,"A young woman visits the mysterious property she has inherited. While hoping to learn more about the deaths of her mother and sister, she is haunted by ghosts and so must uncover the truth behind the curse of the house, or become the next victim…",3.7
437,"Do you believe in ghosts? At one time I didn't, but they believed in me.",6.7
438,"Disney Channel fan-favorite stars take on a variety of zany characters and spooktacular spoofs in this sketch comedy show. Filmed remotely, and hosted by Tobie Windham (“Just Roll With It&rdquo, the cast transforms themselves and their homes for a hilarious party filled with wacky sketches, including a befuddled monster, a pet goldfish’s virtual celebration, and other ghostly surprises and treats for kids and families.",8.5
439,"Amateur painter lies about his ability to see ghosts and takes on a job as a ghost painter on a TV show. Turns out, he could actually see the ghost.",7.0
440,"With the help of a vengeful ghost, a young girl must rescue her parents from a brutal gang of rednecks who are robbing her parent's 200-year-old haunted inn.",5.0
441,"Dane ‘Marbles’ Marbeck can see ghosts, thanks to a homemade drug: his late father’s neurological medication mixed with marijuana.  Officer Jayson Tagg, a wannabe super-cop on the trail of a serial killer, ends up murdered.  So when Marbles’ mum plans to sell the family farm, and the only way of buying the house off her is taking the money offered by Tagg in exchange for his help, Marbles accepts.  The unlikely duo of stoner medium and ghost cop struggle to reconcile their differences while they navigate their way through ghouls, perverts, a mysterious hooded figure, and an unexpected shot at love.  It becomes clear the only way Marbles and Tagg will solve the case with their souls intact is to confront their deepest regrets and overcome their prejudices.",6.3
442,Jack and Parker work to seal a Hidden Side hole when a fire ghost escapes covered in a strange silvery substance and reveals that their world may be doomed.,6.1
443,"In a housing estate in London, a house is haunted by an evil ghost child. The team investigate the continuing haunting and poltergeist activity with amazing evidence and a chilling conclusion.",10.0
444,Aasif's belief in logic and science shatters when he gets possessed by a transgender's ghost.,5.8
446,"Two friends who are taken for gays all their lives marry two girls and go to a resort in Bangkok for their honeymoons, where a horny ghost who won't let them in peace until they satisfy it sexually.",2.7
447,"On a snowy night in 1963 Pennsylvania, a boarding school student goes missing in the woods. Her friends, a disgraced quarterback, a shunned ex-cop, and the headmaster's wife, agree to go search for her. As they do, they confront the lies, ghost stories, and demonization that their idyllic school was built on.",5.0
448,"A sinister gravedigger recounts some of his favourite tales of love gone awry in horrific fashion, from an anniversary celebration on a ghost train, to a deeply unsettling romantic getaway, to attempts to keep a loved one safe during a virulent pandemic.",3.8
449,"A private investigator RETURNS to London. Andrew Robinson and his team investigate a London Pub that has Poltergeist activity. They encounter paranormal events, ghosts and phantoms who will make their investigation go all the way to hell.",10.0
450,"After adopting Ana, Sylvia realizes that she did not only bring Ana home, but also Asih, the ghost who has been Ana's foster mother.",5.8
453,We all have ghosts (or cosmonauts) in our lives.,8.1
456,"Kosuke Mikado, who works at a bookstore, has been suffering from a peculiar constitution that ghosts can see from an early age. One day, Kosuke was invited by a exorcist, Rihito Hiyakawa, who came to the bookstore and decided to work with him. The two men, who were requested by the detective Hanzawa to investigate the serial murder case that occurred a year ago, eventually found a body, but the body was cursed. While searching for the truth, they often hear the voice of the murderer who committed suicide...",5.0
457,"In Ukraine, on the 26th of April 1986, a catastrophe shook the whole of Europe, and the world experienced a fatal day that became engraved in its history – A major nuclear accident at Chernobyl turned an entire city into a post-apocalyptic ghost town. Tens of thousands of lives were ruined. Today, nature has begun reclaiming the area of the exclusion zone surrounding the old power plant. But the consequences and the suffering are still felt today. Chernobyl is a lesson for the present. It warns us about the risks of our ever-evolving modern society. But Chernobyl taught us more importantly about the cost of lies. By highlighting the flaws in the Soviet Union system, it revealed how they can lead to disaster, and how the way we tell information about what really happened can cause harm. The past cannot be undone, but we can learn from it.",5.6
459,"""Haunted Car"" a young businessman with a lot of secrets on his way home in a taxi. It brings a horror story that reminds him of being alive ""The Book of Truth"" A thriller writer who received an email enigma about the legend of the leafy book. So he began writing his horror novels in the Bai Lan book before discovering fear beyond his imagination  ""Reborn"" A mysterious woman who comes to search for the most frightening story in a ghost hotel. She must try to survive. And free the evil spirits",1.5
461,"A group of American tourists travels across Eastern Europe. By accident, they get to Chernobyl, where they face some local evil. These are the ghosts of killed citizens who tried to flee the city through military cordons. But it turns out that not all inhabitants of the Exclusion Zone are dead. The group have to reveal the mystery of an unusual girl from the dead city and try to get out from this place alive.",2.7
462,"Beck, a single mom, lives in Six Nations, Canada. After her mother’s death, she abandons her dream of becoming a Mohawk language teach- er, and an unhealthy lifestyle leads to a diagnosis of Type 2 Diabetes. The ghost of Tom Longboat, a sports legend of the early 1900s, appears to her. He teaches Beck to become an honor runner, dedicating each run to an aspect of creation or a special person in her life. With Tom’s help, Beck is able to turn her life around.",8.0
463,Sigit who has the ability to see ghosts sees a great advantage to get money from these advantages. His life spins out of control because it turns out that getting rich is not that easy.,3.3
464,A young girl finds solace in her artist father and the ghost of her dead mother.,5.8
465,Danny tries to relive past glories by trying to revive his cancelled ghost hunting show.,4.0
466,"AJ Parker, her ex-husband and a federal agent head for a ghost town in Mexico called Paradise in search for a hidden cache of 5000 stolen double eagle $20 gold coins.",1.0
467,"After witnessing a haunting in their hospital, two doctors become dangerously obsessed with obtaining scientific proof that ghosts exist.",6.5
468,Two friends forced to spend the night in a ghost town find themselves hunted by a prehistoric predator.,4.9
469,"An Anthology with three tales including the ghost of an 80's fitness guru, a Tattoo that won't stop spreading, and an Uber Driver that picks up her final customer for the night, not knowing that she's in for the ride of her life.",7.0
470,"While on a road trip from a long weekend at the Terlingua cookoff, four lifelong friends decide to veer off road and venture into a small West Texas town known as Marfa. What attracted them to do so? Could it be the strange unexplained ghost lights that Marfa is known for?",5.0
471,Gloria  needs an orgasm. When was the last time she had one? She doesn’t know if she’s ever had one. Gloria’s orgasm issue is easily solved when she finds the right man. There is just one issue: he’s a ghost.,4.3
472,"In 2030, society fell as malicious entities appeared around the world. The survivors must fight each other and the dead. Across this brutal landscape, Ella Grace's burden of guilt is exposed. The past, and the horrors of what she will become, force Ella to kill what she loves in order to discover the terrifying meaning of the ghosts that feed on her fear.",2.0
473,"Lalo is a teenager tormented by the recent death of his dad, and being forced to move to an old house with his grandmother Elena. After taking his dad's old wristwatch, the ghost of a young girl begins to haunt him. Now, Lalo's life is in danger as he tries to unfold the mysterious ghost who keeps frightening him, hoping to stop her from dragging him for good.",7.0
474,"Daniele is a young man from Sant’Erasmo, an island on the edges of the Venice Lagoon. He lives on his wits, isolated even from his peer group who are busy exploring an existence of pleasure-seeking expressed in the cult of the barchino (motorboat). This obsession focuses on the building of ever more powerful engines to transform the little lagoon launches into dangerously fast racing boats. Daniele too dreams of a record-breaking barchino, one that will take him to the top of the leader board, but everything he does to further his dream and win respect from the others turns out to be tragically counterproductive. The decline that erodes the relationships, environment and habits of a rootless generation is observed from the timeless perspective of the Venetian landscape and its island outskirts: the point of no return is a foolish, vestigial tale of male initiation. Violent and destined to fail, it explodes dragging the ghost city along on a psychedelic shipwreck.",7.3
475,"Best friends ‘Hodu’ and ‘Yeji’ are job seekers whose dreams and hopes have been ruined. One day, ‘Hodu’ luckily gets a decent cheap fully loaded rent house. ‘Yeji’, who has been kicked out of her parents’ house, also stays there with him.  They gradually feel a strange energy in the house that seemed perfect. They encounter ominous ghost and freaked out. With no place to go and no money, they try to defeat the ghost to protect their house…",7.6
476,"Two brothers Vibhooti and Chiraunji have fought their share of ghosts. However, a new case in a remote village forces them to rethink their own abilities and beliefs.",5.8
477,"As a Korean-American man raised in the Louisiana bayou works hard to make a life for his family, he must confront the ghosts of his past as he discovers that he could be deported from the only country he has ever called home.",7.6
478,"In a mountain town, where corn and poppies grow, the girls wear boyish haircuts and have hiding places underground to escape the threat of being stolen. Ana and her two best friends grow up together, affirming the bonds of their friendship and discovering what it means to be women in a rural town marked by violence. Their mothers train them to flee death, to escape those who turn them into slaves or ghosts. They create their own impenetrable universe, but one day one of the girls doesn’t make it to her hiding place in time.",7.8
479,An aimless ne'er-do-well becomes a tour guide in a historic estate and winds up befriending the manor's resident ghost.,6.3
480,Harry Price investigates the ghosts of Borley Rectory during his stay there.,3.9
481,"Leading up to Christmas, marketing executive, Lauren, is visited by the ghosts of four ex-boyfriends. She must learn to open her heart or risk losing her best friend, Nate.",5.1
482,"A team of paranormal investigators document the haunted Harland Manor, only to find themselves hunted by the malevolent ghosts that still dwell there.",4.0
484,A young woman's ghost investigates the mysterious events that led to her own murder.,6.3
485,"Feng, a corrupted police officer, ordered to retrieve the diamonds within 48hrs, arrives at a remote village, following the mobile signal of his partner Chiang who stole the diamonds from the gang. While Feng and his men try to find Chiang in the village, they encounter the locals who seem naive but suspicious, and a ghost full of stories. Remake of a renowned Korean film To Catch A Virgin Ghost (2004).",5.0
486,"Tomoya, Aoi, and Ryo are high school students who met online. An urban legend speaks of a ""summer ghost,"" a spirit girl who appears when fireworks are set off. Tomoya cannot live the life he envisioned for himself. Aoi cannot find her place in the world. Ryo has his once shining future suddenly pulled away. Each has their own reason for needing to meet the summer ghost. On a summer night when life and death cross paths, where will each of their emotions take them?",8.4
487,"A ghost story set in the pastoral countryside of the north shore of O‘ahu, Hawai‘i. Told in four chapters, it tells the story of an elderly man facing the end of his life, visited by the ghosts of his past.",8.3
488,"With only nightmares for childhood memories, Lily Stone returns to her family home to find out what happened to her parents. Despite the locals' warnings about an evil presence cursing the house, Lily crosses the threshold and discovers not all the ghosts that haunt us are dead.",4.0
489,"Ellie, a serial 'ghoster' on dating apps, is told by a fortune teller that she must resolve her past and make amends with all those she ghosted before Christmas, or she is destined to never find true love! Over the course of one week, she takes it upon herself to track down all the men she ghosted before the stroke of midnight on Christmas Eve and discovers love in the process.",6.2
490,"Jamie and Lucy have an encounter with what appears to be a pair of ghost children. But these spooky kids, Sara and Georgie, aren’t actually ghosts. They’ve travelled forwards in time to seek help, believing they’re going to be murdered by the wicked Mr and Mrs Wickens. And Lucy and Jamie’s strange visitor seems to be the key to it all. With his help, they must travel back to 1821 to save Sara and Georgie and redeem their remorseful new friend – The Amazing Mr Blunden.",5.3
